,0,1,2,0,1,2,3,4,5,6,0,0,1,2
2278,Both perform,93,-101,184,212,36,12.0,83,65.57,24,-8,Both perform,-8,1
2279,Both perform,55,-69,154,154,14,14.0,85,1.7,76,-14,Buyer's breach - deposit remedy,0.0,0
2280,Both perform,44,30,124,239,41,10.25,154,64.68,51,74,Both perform,74,1
2281,Both perform,107,-106,182,214,31,7.75,76,63.84,70,1,Both perform,1,1
2282,Both perform,-16,33,145,173,11,2.75,178,133.5,65,17,Both perform,17,1
2283,Both perform,65,27,111,231,28,14.0,138,15.18,6,92,Both perform,92,1
2284,Both perform,36,-35,136,167,30,10.0,101,2.02,45,1,Both perform,1,1
2285,Buyer's breach - enforced performance,-151,-1,190,117,32,16.0,189,28.35,47,-152,Buyer's breach - deposit remedy,-16.0,0
2286,Both perform,-61,36,112,137,50,16.666666666666668,148,75.48,26,-25,Both perform,-25,1
2287,Both perform,4,-19,157,189,47,15.666666666666666,138,84.18,16,-15,Both perform,-15,1
2288,Both perform,-22,-33,177,136,14,3.5,144,82.08,64,-55,Buyer's breach - deposit remedy,-10.5,0
2289,Both perform,-68,16,171,164,45,15.0,187,185.13,93,-52,Buyer's breach - deposit remedy,-30.0,0
2290,Both perform,-63,-45,188,116,36,18.0,143,71.5,36,-108,Buyer's breach - deposit remedy,-18.0,0
2291,Both perform,-44,-12,184,153,25,25.0,172,82.56,58,-56,Buyer's breach - deposit remedy,0.0,0
2292,Both perform,40,43,130,225,12,12.0,173,67.47,79,83,Both perform,83,1
2293,Both perform,5,21,131,174,17,17.0,152,138.32,36,26,Both perform,26,1
2294,Both perform,29,10,147,199,13,13.0,157,23.55,98,39,Both perform,39,1
2295,Both perform,3,-81,190,129,17,8.5,109,81.75,0,-78,Buyer's breach - judicial remedy,0,0
2296,Both perform,-10,44,94,166,38,9.5,138,40.02,67,34,Both perform,34,1
2297,Both perform,100,-7,116,250,41,10.25,109,10.9,73,93,Both perform,93,1
2298,Both perform,23,-23,117,160,43,21.5,94,86.48,53,0,Both perform,0,1
2299,Both perform,-53,-62,195,101,21,10.5,133,94.43,82,-115,Buyer's breach - deposit remedy,-10.5,0
2300,Both perform,17,57,99,196,23,23.0,156,81.12,3,74,Both perform,74,1
2301,Seller's breach - deposit remedy,4.199999999999999,-21.2,141,130,34,17.0,106,21.2,40,-17.0,Seller's breach - deposit remedy,-17.0,1
2302,Seller's breach - deposit remedy,16.34,-16.34,126,129,39,39.0,86,16.34,32,0.0,Buyer's breach - deposit remedy,0.0,0
2303,Both perform,76,-92,200,222,38,9.5,108,102.6,81,-16,Both perform,-16,1
2304,Both perform,-74,12,129,112,45,45.0,141,9.87,45,-62,Buyer's breach - deposit remedy,0.0,0
2305,Both perform,49,-56,128,151,30,7.5,72,20.88,81,-7,Both perform,-7,1
2306,Both perform,34,30,123,200,13,13.0,153,94.86,20,64,Both perform,64,1
2307,Both perform,90,-7,128,250,39,19.5,121,3.63,82,83,Both perform,83,1
2308,Both perform,45,-103,198,164,24,8.0,95,30.4,8,-58,Buyer's breach - judicial remedy,-8,0
2309,Both perform,-24,3,167,188,42,42.0,170,30.6,40,-21,Buyer's breach - deposit remedy,0.0,0
2310,Both perform,-8,7,151,180,30,10.0,158,6.32,6,-1,Both perform,-1,1
2311,Both perform,-60,-38,184,103,17,5.666666666666667,146,121.18,51,-98,Seller's breach - deposit remedy,-11.333333333333329,0
2312,Both perform,57,-92,151,152,36,9.0,59,50.74,67,-35,Seller's breach - deposit remedy,-27.0,0
2313,Both perform,-44,13,143,139,27,27.0,156,126.36,14,-31,Buyer's breach - deposit remedy,0.0,0
2314,Both perform,3,-4,110,130,21,5.25,106,53.0,51,-1,Both perform,-1,1
2315,Both perform,56,44,99,238,39,13.0,143,128.7,78,100,Both perform,100,1
2316,Both perform,11,27,138,193,17,4.25,165,155.1,76,38,Both perform,38,1
2317,Seller's breach - deposit remedy,3.26,-10.26,172,115,14,7.0,114,10.26,64,-7.0,Buyer's breach - deposit remedy,-6.999999999999998,0
2318,Both perform,37,28,147,241,29,29.0,175,1.75,43,65,Both perform,65,1
2319,Seller's breach - deposit remedy,58.5,-58.5,192,171,50,50.0,78,58.5,54,0.0,Buyer's breach - deposit remedy,0.0,0
2320,Both perform,3,70,129,250,48,16.0,199,77.61,83,73,Both perform,73,1
2321,Both perform,81,-89,179,193,22,11.0,90,88.2,86,-8,Both perform,-8,1
2322,Both perform,58,-51,178,218,33,8.25,127,57.15,98,7,Both perform,7,1
2323,Both perform,-9,-27,185,194,45,11.25,158,11.06,91,-36,Buyer's breach - deposit remedy,-33.75,0
2324,Both perform,-109,84,103,108,30,7.5,187,149.6,87,-25,Buyer's breach - deposit remedy,-22.5,0
2325,Both perform,66,-73,143,173,37,9.25,70,8.4,98,-7,Both perform,-7,1
2326,Both perform,90,-42,105,194,41,13.666666666666666,63,44.1,53,48,Both perform,48,1
2327,Both perform,73,-125,190,175,37,18.5,65,2.6,75,-52,Buyer's breach - deposit remedy,-18.5,0
2328,Both perform,10,-59,142,143,50,12.5,83,67.23,83,-49,Buyer's breach - deposit remedy,-37.5,0
2329,Both perform,-8,-46,138,101,17,4.25,92,73.6,53,-54,Buyer's breach - deposit remedy,-12.75,0
2330,Both perform,104,-87,176,219,26,6.5,89,48.06,82,17,Both perform,17,1
2331,Both perform,-49,30,119,119,19,6.333333333333333,149,89.4,40,-19,Buyer's breach - deposit remedy,-12.666666666666671,0
2332,Both perform,33,-40,135,161,33,16.5,95,3.8,60,-7,Both perform,-7,1
2333,Both perform,17,-20,165,177,15,5.0,145,92.8,8,-3,Both perform,-3,1
2334,Both perform,18,2,139,177,18,18.0,141,100.11,23,20,Both perform,20,1
2335,Both perform,22,5,96,172,49,49.0,101,76.76,20,27,Both perform,27,1
2336,Both perform,-92,20,170,117,19,19.0,190,169.1,43,-72,Buyer's breach - deposit remedy,0.0,0
2337,Both perform,20,-10,116,159,33,8.25,106,3.18,5,10,Both perform,10,1
2338,Both perform,52,-103,162,126,15,5.0,59,45.43,46,-51,Buyer's breach - deposit remedy,-10.0,0
2339,Both perform,74,-92,162,181,37,9.25,70,60.2,21,-18,Both perform,-18,1
2340,Both perform,24,-132,190,118,36,9.0,58,35.96,44,-108,Buyer's breach - deposit remedy,-27.0,0
2341,Both perform,-17,7,120,122,12,12.0,127,119.38,77,-10,Buyer's breach - deposit remedy,0.0,0
2342,Both perform,-14,-32,165,160,41,10.25,133,61.18,25,-46,Buyer's breach - judicial remedy,-25,0
2343,Both perform,-76,49,137,145,35,17.5,186,37.2,9,-27,Buyer's breach - judicial remedy,-9,0
2344,Both perform,130,-83,147,220,26,8.666666666666666,64,12.8,34,47,Both perform,47,1
2345,Both perform,2,-97,177,120,38,12.666666666666666,80,24.0,54,-95,Buyer's breach - deposit remedy,-25.333333333333336,0
2346,Both perform,61,-30,195,250,24,12.0,165,72.6,93,31,Both perform,31,1
2347,Both perform,55,-103,157,158,49,16.333333333333332,54,9.72,21,-48,Buyer's breach - judicial remedy,-21,0
2348,Both perform,30,-129,179,107,27,9.0,50,30.5,53,-99,Buyer's breach - deposit remedy,-18.0,0
2349,Both perform,-34,-22,174,154,36,9.0,152,36.48,46,-56,Buyer's breach - deposit remedy,-27.0,0
2350,Both perform,-70,41,153,140,16,16.0,194,190.12,15,-29,Buyer's breach - deposit remedy,0.0,0
2351,Both perform,-33,62,127,187,31,31.0,189,66.15,65,29,Both perform,29,1
2352,Both perform,54,-12,137,227,48,12.0,125,123.75,8,42,Both perform,42,1
2353,Buyer's breach - enforced performance,-49,-21,161,147,37,18.5,140,11.2,19,-70,Buyer's breach - deposit remedy,-18.5,0
2354,Both perform,98,7,116,249,28,7.0,123,121.77,14,105,Both perform,105,1
2355,Both perform,41,-26,119,147,13,4.333333333333333,93,53.94,65,15,Both perform,15,1
2356,Both perform,26,46,119,235,44,44.0,165,160.05,57,72,Both perform,72,1
2357,Both perform,51,13,109,212,39,13.0,122,114.68,49,64,Both perform,64,1
2358,Both perform,72,-20,134,204,18,18.0,114,90.06,26,52,Both perform,52,1
2359,Both perform,102,-131,198,188,19,6.333333333333333,67,34.84,95,-29,Seller's breach - deposit remedy,-12.666666666666668,0
2360,Both perform,90,-62,148,204,28,7.0,86,14.62,83,28,Both perform,28,1
2361,Both perform,30,-46,126,151,41,20.5,80,4.8,54,-16,Both perform,-16,1
2362,Both perform,104,-76,158,209,23,7.666666666666667,82,1.64,95,28,Both perform,28,1
2363,Both perform,-50,74,110,168,34,8.5,184,128.8,18,24,Both perform,24,1
2364,Both perform,117,-32,105,212,22,7.333333333333333,73,44.53,11,85,Both perform,85,1
2365,Seller's breach - deposit remedy,36.9,-62.9,184,106,39,13.0,74,62.9,28,-26.0,Seller's breach - deposit remedy,-26.0,1
2366,Both perform,2,-10,110,124,22,22.0,100,34.0,28,-8,Buyer's breach - deposit remedy,0.0,0
2367,Buyer's breach - enforced performance,-122,83,111,150,46,46.0,194,89.24,32,-39,Buyer's breach - deposit remedy,0.0,0
2368,Both perform,-39,51,98,159,49,24.5,149,138.57,36,12,Both perform,12,1
2369,Both perform,69,40,101,248,38,38.0,141,98.7,81,109,Both perform,109,1
2370,Both perform,147,-129,190,230,22,5.5,61,14.64,62,18,Both perform,18,1
2371,Both perform,29,-86,173,142,26,8.666666666666666,87,1.74,11,-57,Buyer's breach - judicial remedy,-11,0
2372,Buyer's breach - enforced performance,-146,7,186,158,21,10.5,193,13.51,90,-139,Buyer's breach - deposit remedy,-10.499999999999998,0
2373,Both perform,99,-108,189,193,13,13.0,81,69.66,44,-9,Buyer's breach - deposit remedy,0.0,0
2374,Both perform,13,-86,179,151,45,11.25,93,8.37,27,-73,Buyer's breach - judicial remedy,-27,0
2375,Both perform,52,46,104,232,30,30.0,150,112.5,18,98,Both perform,98,1
2376,Both perform,120,-126,200,216,22,7.333333333333333,74,45.14,60,-6,Both perform,-6,1
2377,Both perform,113,-117,173,194,25,25.0,56,49.28,56,-4,Buyer's breach - deposit remedy,0.0,0
2378,Buyer's breach - enforced performance,-73,9,173,172,35,17.5,182,14.56,28,-64,Buyer's breach - deposit remedy,-17.5,0
2379,Both perform,-38,14,184,209,49,12.25,198,87.12,26,-24,Both perform,-24,1
2380,Both perform,-18,77,109,196,28,7.0,186,7.44,81,59,Both perform,59,1
2381,Both perform,95,-107,188,213,37,9.25,81,61.56,46,-12,Both perform,-12,1
2382,Buyer's breach - enforced performance,-206,58,137,114,29,9.666666666666666,195,76.05,96,-148,Buyer's breach - deposit remedy,-19.33333333333333,0
2383,Both perform,-15,-51,145,127,48,12.0,94,16.92,91,-66,Buyer's breach - deposit remedy,-36.0,0
2384,Both perform,16,7,122,155,10,2.5,129,39.99,48,23,Both perform,23,1
2385,Both perform,50,-65,137,169,47,23.5,72,27.36,81,-15,Both perform,-15,1
2386,Both perform,-12,-36,124,108,32,16.0,88,51.92,17,-48,Buyer's breach - deposit remedy,-16.0,0
2387,Both perform,40,-34,199,224,19,4.75,165,90.75,42,6,Both perform,6,1
2388,Both perform,-31,96,103,199,31,15.5,199,159.2,57,65,Both perform,65,1
2389,Both perform,-57,82,98,158,35,17.5,180,57.6,54,25,Both perform,25,1
2390,Seller's breach - deposit remedy,31.5,-31.5,165,110,40,40.0,75,31.5,25,0.0,Buyer's breach - deposit remedy,0.0,0
2391,Seller's breach - deposit remedy,27.880000000000003,-35.88,175,131,12,4.0,138,35.88,20,-8.0,Buyer's breach - deposit remedy,-8.0,0
2392,Both perform,57,-104,190,168,25,12.5,86,67.94,38,-47,Buyer's breach - deposit remedy,-12.5,0
2393,Both perform,-53,92,98,185,48,16.0,190,76.0,81,39,Both perform,39,1
2394,Both perform,72,-47,152,227,50,50.0,105,35.7,63,25,Both perform,25,1
2395,Both perform,-48,-14,174,129,17,8.5,160,75.2,50,-62,Buyer's breach - deposit remedy,-8.5,0
2396,Both perform,46,-47,148,191,44,11.0,101,33.33,43,-1,Both perform,-1,1
2397,Both perform,31,41,132,246,42,21.0,173,53.63,43,72,Both perform,72,1
2398,Both perform,-42,87,111,202,46,46.0,198,41.58,26,45,Both perform,45,1
2399,Both perform,170,-101,163,247,15,3.75,62,53.94,29,69,Both perform,69,1
2400,Both perform,-9,16,172,197,18,18.0,188,47.0,53,7,Both perform,7,1
2401,Buyer's breach - enforced performance,-99,-19,166,132,37,37.0,147,39.69,47,-118,Buyer's breach - deposit remedy,0.0,0
2402,Both perform,12,15,170,244,47,11.75,185,14.8,40,27,Both perform,27,1
2403,Both perform,89,-52,106,164,21,10.5,54,28.62,96,37,Both perform,37,1
2404,Both perform,-16,-14,114,134,50,50.0,100,55.0,62,-30,Buyer's breach - deposit remedy,0.0,0
2405,Both perform,67,-27,140,193,13,4.333333333333333,113,77.97,7,40,Both perform,40,1
2406,Both perform,37,-133,189,126,33,33.0,56,7.28,69,-96,Buyer's breach - deposit remedy,0.0,0
2407,Both perform,-110,-23,195,101,39,9.75,172,110.08,64,-133,Buyer's breach - deposit remedy,-29.249999999999986,0
2408,Buyer's breach - enforced performance,-98,3,169,125,24,24.0,172,65.36,27,-95,Buyer's breach - deposit remedy,0.0,0
2409,Both perform,60,-52,103,122,11,5.5,51,17.85,90,8,Both perform,8,1
2410,Both perform,-59,17,122,110,30,30.0,139,119.54,40,-42,Buyer's breach - deposit remedy,0.0,0
2411,Both perform,-90,28,164,120,18,6.0,192,172.8,19,-62,Buyer's breach - deposit remedy,-12.0,0
2412,Both perform,-53,10,130,119,32,10.666666666666666,140,43.4,7,-43,Buyer's breach - judicial remedy,-7,0
2413,Both perform,-27,-26,153,147,47,15.666666666666666,127,10.16,8,-53,Buyer's breach - judicial remedy,-8,0
2414,Both perform,-100,29,152,130,49,24.5,181,171.95,86,-71,Buyer's breach - deposit remedy,-24.5,0
2415,Both perform,-63,1,132,100,30,30.0,133,107.73,44,-62,Buyer's breach - deposit remedy,0.0,0
2416,Both perform,110,-99,163,206,32,10.666666666666666,64,57.6,43,11,Both perform,11,1
2417,Both perform,14,-71,151,106,12,3.0,80,76.8,5,-57,Buyer's breach - judicial remedy,-5,0
2418,Both perform,-82,8,169,137,42,42.0,177,130.98,25,-74,Buyer's breach - deposit remedy,0.0,0
2419,Both perform,-84,-7,181,136,46,15.333333333333334,174,109.62,0,-91,Buyer's breach - judicial remedy,0,0
2420,Both perform,101,-107,158,185,33,33.0,51,14.28,18,-6,Buyer's breach - deposit remedy,0.0,0
2421,Both perform,66,-107,196,177,22,11.0,89,56.07,20,-41,Buyer's breach - deposit remedy,-10.999999999999993,0
2422,Both perform,-1,-30,186,182,27,9.0,156,113.88,8,-31,Buyer's breach - judicial remedy,-8,0
2423,Seller's breach - deposit remedy,35.346666666666664,-60.68,152,129,38,12.666666666666666,82,60.68,17,-25.333333333333336,Buyer's breach - judicial remedy,-17,0
2424,Both perform,123,-64,136,228,33,33.0,72,33.12,59,59,Both perform,59,1
2425,Both perform,102,-70,126,191,33,11.0,56,49.84,98,32,Both perform,32,1
2426,Both perform,29,-20,174,211,28,14.0,154,130.9,47,9,Both perform,9,1
2427,Both perform,49,-39,147,189,32,10.666666666666666,108,60.48,90,10,Both perform,10,1
2428,Seller's breach - deposit remedy,29.32,-62.32,139,107,44,11.0,76,62.32,65,-33.0,Buyer's breach - deposit remedy,-32.99999999999999,0
2429,Both perform,21,34,90,179,34,17.0,124,120.28,63,55,Both perform,55,1
2430,Both perform,165,-65,118,244,26,26.0,53,7.95,61,100,Both perform,100,1
2431,Both perform,27,-57,190,184,24,6.0,133,109.06,83,-30,Buyer's breach - deposit remedy,-18.0,0
2432,Buyer's breach - enforced performance,-174,-19,198,109,41,10.25,179,1.79,63,-193,Buyer's breach - deposit remedy,-30.75,0
2433,Both perform,-55,46,152,192,49,12.25,198,144.54,46,-9,Both perform,-9,1
2434,Seller's breach - deposit remedy,20.619999999999997,-35.62,194,122,30,15.0,137,35.62,52,-15.0,Buyer's breach - deposit remedy,-15.0,0
2435,Both perform,-15,-24,111,108,36,36.0,87,27.84,25,-39,Buyer's breach - deposit remedy,0.0,0
2436,Both perform,-54,37,124,133,26,26.0,161,70.84,84,-17,Buyer's breach - deposit remedy,0.0,0
2437,Both perform,21,-33,170,195,37,37.0,137,1.37,6,-12,Buyer's breach - deposit remedy,0.0,0
2438,Buyer's breach - enforced performance,-94,-31,170,127,43,21.5,139,5.56,39,-125,Buyer's breach - deposit remedy,-21.5,0
2439,Both perform,105,-79,187,246,33,16.5,108,55.08,69,26,Both perform,26,1
2440,Both perform,56,45,94,215,20,6.666666666666667,139,75.06,38,101,Both perform,101,1
2441,Both perform,43,-54,179,193,25,25.0,125,80.0,83,-11,Buyer's breach - deposit remedy,0.0,0
2442,Both perform,-87,-6,185,119,27,6.75,179,78.76,31,-93,Buyer's breach - deposit remedy,-20.25,0
2443,Both perform,-12,-28,189,177,28,9.333333333333334,161,99.82,43,-40,Buyer's breach - deposit remedy,-18.666666666666657,0
2444,Both perform,43,-84,136,137,42,14.0,52,3.64,52,-41,Buyer's breach - deposit remedy,-28.0,0
2445,Both perform,30,-39,117,118,10,3.3333333333333335,78,32.76,26,-9,Buyer's breach - deposit remedy,-6.666666666666664,0
2446,Both perform,77,-77,196,232,36,36.0,119,74.97,12,0,Buyer's breach - deposit remedy,0.0,0
2447,Both perform,21,71,118,234,24,12.0,189,130.41,92,92,Both perform,92,1
2448,Both perform,152,-116,185,241,20,10.0,69,4.14,47,36,Both perform,36,1
2449,Both perform,128,-69,137,237,41,13.666666666666666,68,57.8,23,59,Both perform,59,1
2450,Both perform,7,87,113,227,20,6.666666666666667,200,98.0,41,94,Both perform,94,1
2451,Buyer's breach - enforced performance,-152,58,125,126,27,27.0,183,65.88,68,-94,Buyer's breach - deposit remedy,0.0,0
2452,Both perform,-24,64,105,175,30,15.0,169,125.06,9,40,Both perform,40,1
2453,Both perform,29,58,96,202,19,6.333333333333333,154,66.22,5,87,Both perform,87,1
2454,Both perform,106,-13,113,233,27,9.0,100,93.0,99,93,Both perform,93,1
2455,Both perform,-9,43,128,181,19,6.333333333333333,171,20.52,50,34,Both perform,34,1
2456,Both perform,35,-96,173,142,30,30.0,77,27.72,5,-61,Buyer's breach - deposit remedy,0.0,0
2457,Both perform,-67,-24,167,118,42,21.0,143,125.84,82,-91,Buyer's breach - deposit remedy,-21.0,0
2458,Both perform,53,4,170,250,23,5.75,174,29.58,40,57,Both perform,57,1
2459,Both perform,-134,88,109,103,40,13.333333333333334,197,9.85,82,-46,Buyer's breach - deposit remedy,-26.666666666666664,0
2460,Both perform,33,2,99,184,50,50.0,101,72.72,10,35,Both perform,35,1
2461,Both perform,4,-111,193,114,28,14.0,82,7.38,19,-107,Buyer's breach - deposit remedy,-14.0,0
2462,Buyer's breach - enforced performance,-108,9,177,105,25,25.0,186,26.04,2,-99,Buyer's breach - deposit remedy,0.0,0
2463,Both perform,-29,7,165,164,21,7.0,172,161.68,49,-22,Buyer's breach - deposit remedy,-14.0,0
2464,Both perform,86,12,111,224,15,5.0,123,1.23,89,98,Both perform,98,1
2465,Buyer's breach - enforced performance,-166,-2,193,108,31,15.5,191,66.85,52,-168,Buyer's breach - deposit remedy,-15.5,0
2466,Buyer's breach - enforced performance,-112,-38,194,131,48,24.0,156,35.88,39,-150,Buyer's breach - deposit remedy,-24.0,0
2467,Both perform,140,-103,178,233,18,18.0,75,48.75,33,37,Both perform,37,1
2468,Seller's breach - deposit remedy,18.543333333333333,-33.21,198,106,22,7.333333333333333,123,33.21,1,-14.666666666666668,Buyer's breach - judicial remedy,-1,0
2469,Seller's breach - deposit remedy,10.799999999999997,-46.8,188,115,48,12.0,72,46.8,30,-36.0,Buyer's breach - judicial remedy,-30,0
2470,Both perform,74,-37,116,172,19,19.0,79,71.89,94,37,Both perform,37,1
2471,Both perform,-7,30,108,170,39,9.75,138,28.98,81,23,Both perform,23,1
2472,Both perform,33,-2,131,211,49,12.25,129,3.87,33,31,Both perform,31,1
2473,Both perform,-17,5,149,168,31,15.5,154,109.34,4,-12,Buyer's breach - judicial remedy,-4,0
2474,Both perform,81,30,99,236,26,13.0,129,20.64,79,111,Both perform,111,1
2475,Both perform,16,-76,162,145,43,10.75,86,48.16,89,-60,Buyer's breach - deposit remedy,-32.25,0
2476,Both perform,88,-13,91,185,19,4.75,78,40.56,11,75,Both perform,75,1
2477,Both perform,-41,19,113,104,13,3.25,132,101.64,40,-22,Buyer's breach - deposit remedy,-9.75,0
2478,Both perform,-38,27,110,112,13,3.25,137,110.97,61,-11,Buyer's breach - deposit remedy,-9.75,0
2479,Both perform,10,-61,140,106,17,4.25,79,3.16,13,-51,Buyer's breach - deposit remedy,-12.75,0
2480,Both perform,-28,25,170,215,48,48.0,195,58.5,91,-3,Buyer's breach - deposit remedy,0.0,0
2481,Both perform,1,-37,162,172,46,23.0,125,78.75,4,-36,Buyer's breach - judicial remedy,-4,0
2482,Both perform,70,-80,198,212,24,12.0,118,29.5,28,-10,Both perform,-10,1
2483,Both perform,68,-144,198,143,21,7.0,54,11.34,19,-76,Buyer's breach - deposit remedy,-14.0,0
2484,Seller's breach - deposit remedy,43.72,-57.72,163,124,28,14.0,74,57.72,62,-14.0,Buyer's breach - deposit remedy,-14.0,0
2485,Both perform,98,-30,117,207,22,5.5,87,53.07,41,68,Both perform,68,1
2486,Both perform,34,-53,194,206,31,7.75,141,70.5,49,-19,Both perform,-19,1
2487,Both perform,-14,42,95,150,27,27.0,137,38.36,72,28,Both perform,28,1
